user_id,Edad,Genero,Tipo_ubicación,Hr_uso_movil,Hr_uso_portatil,Hr_uso_Tablet,Hr_uso_TV,Hr_redes_sociales,Hr_uso_gamming,Horas_no_reportadas,Hr_trabajo_efectivo,Hr_entretenimiento,Hr_sueño,Total_hr_día,Puntuación_salud_mental,Ingesta_cafeína_mg_día,Puntuacion_semanal_ansiedad,Puntuacion_semanal_depresion
user_413,40,Hombre,Rural,2.2,2.3,0.8,2.5,1.1,0.2,0.1,4.6,4.2,5.8,24,45,174.1,12,4
user_414,49,Hombre,SubUrbanoo,1.6,1.6,1.1,1.6,1.8,0.6,0.1,4.6,2.9,4.9,24,49,132.2,2,7
user_415,38,Mujer,Rural,4.2,1.4,1.1,0.6,2.4,2.1,0.1,3.1,1.2,7.9,24,37,111.8,15,9
user_416,35,Mujer,SubUrbanoo,5.1,0.9,1,0.9,1.7,1.4,0.1,0.5,4.3,6.4,24,36,142.9,4,10
user_417,21,Mujer,Urbano,2.7,1.4,1.2,0,0.6,1.1,0.1,3.7,3.9,6,24,64,139.2,1,2
user_418,24,Mujer,Urbano,1.3,2.6,1.7,1.2,1.8,0.2,0.1,0.9,0,5.9,24,70,156.5,10,1
user_419,13,Hombre,SubUrbanoo,4.7,3.4,0.9,0,2.4,0,0.1,1.3,2.7,5.4,24,61,173.3,3,13
user_420,13,Mujer,Urbano,3.3,3.3,0.5,1.7,2.2,0.4,0.1,2.3,2.8,5.9,24,40,198.3,0,3
user_421,59,Hombre,Urbano,4.2,2.1,0.9,1.8,1.9,1.9,0.1,2,0.4,8,24,73,202.1,12,16
user_422,46,Mujer,Rural,2.8,3.4,0.9,2.5,1.4,2.4,0.1,3.1,1.1,6.4,24,43,138.1,17,16
user_423,60,Hombre,Urbano,0,0.7,1.1,0.3,1.5,0.3,0.1,1.9,2.6,7.7,24,68,110.6,1,8
user_424,52,Otro,SubUrbanoo,5,2.5,1.4,0.1,0.9,1.9,0.1,1.4,1.6,6.5,24,67,100.6,11,8
user_425,57,Hombre,Urbano,3.2,0.5,1.3,3.6,2.1,2,0.1,0.8,0.9,6,24,44,173.5,4,2
user_426,13,Hombre,SubUrbanoo,3.5,3.6,1.1,0.6,0.5,1.4,0.1,2.6,2.6,7,24,70,201.2,4,3
user_427,28,Hombre,Urbano,2.3,1.3,1.5,0.6,2.9,3.3,0.1,2,3.5,6.6,24,43,73.8,12,1
user_428,51,Mujer,SubUrbanoo,3,1.5,1.6,2.3,1.4,1.4,0.1,2.3,4,6.5,24,65,150.5,15,13
user_429,17,Mujer,Urbano,0.5,3,0.8,2,1,0,0.1,2.9,1.6,5.4,24,71,227.8,18,19
user_430,34,Mujer,Rural,1.9,3.4,0.5,3.1,2.3,0,0.1,1.8,2,6.7,24,46,75.9,8,7
user_431,41,Hombre,Urbano,1.8,1,1,0,0,0.1,0.1,4.2,3.2,7.2,24,50,223.9,15,17
user_432,24,Hombre,SubUrbanoo,2.1,2.9,0.9,1.5,2.4,0,0.1,1.5,3,4.3,24,70,119.6,3,7
user_433,38,Mujer,Urbano,2.2,1.2,0.5,0.4,3.2,1.7,0.1,2.7,4.1,4.6,24,54,180.9,14,6
user_434,63,Hombre,SubUrbanoo,1.9,3.5,0,1.7,2.2,0,0.1,2.1,0.4,6.1,24,39,144.7,15,14
user_435,41,Hombre,Urbano,4.2,2.8,1.5,0,0.7,2,0.1,3.3,1,5,24,50,146.2,0,8
user_436,26,Hombre,Urbano,4,2.5,0,0.3,3.2,0,0.1,0.5,3.1,7.7,24,26,139.4,13,6
user_437,40,Mujer,Urbano,3.8,2.1,0.9,1.2,1.2,0.3,0.1,1.9,3.3,8.4,24,37,110.4,3,17
user_438,17,Mujer,Urbano,2.5,4,1.3,1.8,1.2,0.3,0.1,2.4,1.1,6,24,27,137.2,9,11
user_439,59,Hombre,Rural,2.4,4.1,0.4,2.8,0.3,1.9,0.1,3.7,2.4,6,24,46,162.5,15,13
user_440,61,Hombre,Urbano,1.7,1.4,0.8,0.6,1.5,1,0.1,1.4,2.7,5.8,24,33,203.5,3,6
user_441,42,Hombre,Urbano,1.7,2.6,1.6,0.4,0.5,2.4,0.1,2.9,1.1,5.2,24,37,159.8,1,5
user_442,64,Hombre,Rural,1.9,1.2,1.8,1.4,1.8,1.4,0.1,0,4.3,3.4,24,75,108.8,12,20
user_443,17,Mujer,Urbano,5.2,2.2,0.6,0,0.4,2.7,0.1,2.1,4.7,5.7,24,50,112.8,10,18
user_444,24,Mujer,Urbano,2.9,3,1.7,0.6,1.9,0,0.1,1.9,1.1,6,24,39,160.8,9,14
user_445,28,Mujer,Urbano,5.3,0,1,1.3,3.2,1.2,0.1,2.5,0,6.7,24,25,163.5,5,18
user_446,38,Mujer,Urbano,3.9,2.8,0.6,1.3,3.9,1.2,0.1,1.2,4.1,5,24,64,138.9,6,11
user_447,38,Hombre,Urbano,1.8,0.9,1.7,1.6,0,0.4,0.1,1.4,4.9,8.1,24,20,195.3,14,1
user_448,60,Otro,Urbano,2.9,2.2,0.4,0.2,1.1,1,0.1,3.4,3.6,4.3,24,38,152.9,19,10
user_449,33,Hombre,Urbano,0.5,3.1,0.6,1.4,0.5,1.5,0.1,1.6,2.1,4.3,24,58,125.7,18,12
user_450,51,Hombre,Rural,3.3,0,1.2,2.4,2.4,0.5,0.1,0,1.1,6.6,24,74,117.2,2,3
user_451,48,Mujer,Urbano,2,2.8,1,0,0.3,1.3,0.1,2.6,3.3,5,24,46,113.9,20,0
user_452,45,Otro,Urbano,1.3,4,1.1,1.2,3.3,0.2,0.1,3,3.9,6,24,75,174.0,13,20
user_453,42,Mujer,Rural,5.3,1.5,0.8,0,3.4,1,0.1,3,1.6,5.6,24,35,118.9,1,1
user_454,35,Hombre,Urbano,4.5,3.3,0.7,0,1.1,2.2,0.1,2,1.9,5.4,24,53,107.6,16,17
user_455,17,Hombre,Rural,1.1,2.8,0.3,3.1,1.5,1.1,0.1,3.2,0,7.3,24,39,147.3,12,10
user_456,48,Mujer,Urbano,2.4,3,1.8,0.5,3.3,0.9,0.1,2.6,3,5.6,24,50,268.2,11,18
user_457,46,Mujer,SubUrbanoo,2.5,2.6,1.2,0.7,0,1.9,0.1,2.9,2,7.2,24,41,84.6,6,16
user_458,64,Mujer,Rural,0.4,2.1,0.7,1,2.5,2.4,0.1,1.1,4.9,6.7,24,39,190.4,19,16
user_459,43,Hombre,Urbano,2.2,1,0,1.8,0.9,1.3,0.1,0,2.9,7.4,24,34,111.6,19,1
user_460,22,Mujer,SubUrbanoo,2.2,3.4,0.1,0.5,1.5,2.7,0.1,3.3,3.4,6.9,24,44,217.5,2,1
user_461,31,Hombre,Rural,3.2,2,0.8,1.1,2.9,1.9,0.1,0.9,1.3,6.9,24,65,115.1,8,12
user_462,44,Mujer,SubUrbanoo,6.8,1.1,0.8,0.8,0.2,0.6,0.1,1.8,2.2,6.6,24,20,201.8,2,5
user_463,13,Mujer,Urbano,3,1.7,1.1,1,1.7,0.8,0.1,3,3,7.6,24,36,161.1,15,14
user_464,17,Mujer,Rural,3.2,2.4,1.9,1.8,1.8,1.2,0.1,2,2,7.7,24,35,83.4,19,10
user_465,57,Hombre,SubUrbanoo,2.6,0.4,1.3,2.1,2,0,0.1,2.8,2.2,6.7,24,56,159.9,2,3
user_466,16,Otro,SubUrbanoo,4.1,2,0.9,0,1.9,0.6,0.1,4.9,2.8,6.8,24,40,175.8,7,18
user_467,28,Hombre,SubUrbanoo,1.4,1.6,1.6,1.8,2.7,2.3,0.1,2.7,0.3,7.6,24,46,179.4,7,13
user_468,28,Hombre,Urbano,2.8,0.1,1.8,3,2.4,1.5,0.1,0.3,3.5,8.2,24,74,279.7,4,16
user_469,14,Mujer,Urbano,2.4,2.9,0.7,0.9,2.4,1.7,0.1,2.8,2,7.7,24,78,247.3,12,7
user_470,40,Mujer,Urbano,1.7,0.2,0,1.5,2.6,0.6,0.1,0.3,2.6,4.9,24,43,84.2,6,14
user_471,44,Hombre,Urbano,4.1,0.3,0.9,2,2.3,1.8,0.1,3.4,0.1,7.2,24,71,100.0,11,10
user_472,32,Mujer,Rural,2.6,1.1,0.4,1.2,0.5,2.9,0.1,2,1.1,6,24,21,145.2,7,17
user_473,62,Otro,Urbano,4,2.2,1.1,1.8,1.6,0.1,0.1,0.8,1.9,7,24,79,50.6,7,5
user_474,47,Otro,Urbano,5,2,1,1.8,2.5,0,0.1,3.4,3.8,4.5,24,74,41.9,17,5
user_475,45,Otro,Urbano,5.4,1.8,1,2.7,1.3,1.6,0.1,2.3,0.4,6.3,24,72,150.7,11,3
user_476,45,Mujer,SubUrbanoo,3.4,2.5,1.7,2.7,1.1,0.7,0.1,4.3,1.9,4.9,24,44,229.6,17,0
user_477,49,Mujer,SubUrbanoo,1.3,1,0.1,3.1,3.9,0.7,0.1,2.5,2,6.3,24,32,149.1,15,16
user_478,24,Mujer,SubUrbanoo,0.4,3,1.3,0.5,3.7,2.3,0.1,0.6,1.3,6.4,24,48,168.6,16,4
user_479,15,Hombre,SubUrbanoo,2.9,2.6,1.7,1.2,2.6,1.6,0.1,1.4,2.8,6.2,24,51,124.5,8,8
user_480,13,Hombre,Urbano,0.4,2.1,0,2.2,0.9,0.2,0.1,2.3,1.3,6.2,24,25,95.0,9,5
user_481,45,Hombre,SubUrbanoo,2.5,2.6,1,0.6,3.2,1.2,0.1,0.4,1.5,5.6,24,75,182.3,18,11
user_482,22,Mujer,Urbano,2.6,1.2,1,1.7,2.5,1.3,0.1,1.1,0,6.7,24,71,169.1,0,20
user_483,55,Mujer,Urbano,2.8,2.6,1.9,1.3,3.3,1.1,0.1,1.5,1.2,6.6,24,20,109.8,16,9
user_484,56,Hombre,Urbano,1.5,1.4,0.6,1.6,2.2,2.1,0.1,2.9,1.6,6.2,24,43,162.2,2,1
user_485,41,Otro,Urbano,4.2,2.8,0.4,0.4,4,1.6,0.1,1.3,4.5,4.8,24,29,208.0,6,0
user_486,25,Mujer,Urbano,1.4,1.8,1,1.5,0.3,2.6,0.1,2.6,3.1,7.6,24,54,115.7,19,12
user_487,24,Hombre,Urbano,0,2.6,1.6,1.6,3.9,2,0.1,2.2,2.5,7.6,24,25,131.6,8,20
user_488,43,Hombre,Urbano,2.7,1.6,1.3,3.1,1.8,2.1,0.1,0.7,2.4,4.3,24,67,129.0,4,20
user_489,14,Hombre,Urbano,3.1,1,0.9,0.8,3.2,0.9,0.1,3.1,2.8,7.5,24,57,143.6,18,12
user_490,63,Otro,SubUrbanoo,1.3,2,0,2.2,3.8,0.6,0.1,3.2,2.7,8,24,31,141.3,10,2
user_491,35,Hombre,Urbano,3.1,2.2,0.7,1,3.6,0,0.1,0,2.7,7,24,37,118.1,7,17
user_492,29,Hombre,Rural,2.6,3.8,0.8,1.8,2.1,1.6,0.1,1.2,2.5,7.6,24,40,189.7,19,1
user_493,20,Hombre,Urbano,0.4,2.9,1.4,3.1,2,2.2,0.1,1.9,1.6,5.5,24,56,108.6,3,16
user_494,41,Mujer,SubUrbanoo,1.7,2.7,0.8,1.7,1.2,2,0.1,0.3,2,7.3,24,38,168.5,15,0
user_495,38,Otro,Urbano,1,2.8,0.9,0,2.6,0.8,0.1,0,0.5,7.7,24,44,210.7,0,3
user_496,38,Mujer,Rural,4.1,1.6,1.2,1.1,3.5,1.3,0.1,2.7,0.5,4.5,24,37,130.5,2,20
user_497,46,Hombre,Urbano,3.3,3,1.3,1.9,1.8,0,0.1,1.4,3.2,4.8,24,59,181.8,1,5
user_498,63,Hombre,Rural,0.8,2.4,1.1,1.6,1.1,0.2,0.1,4.3,4.7,7.4,24,49,149.5,16,20
user_499,19,Mujer,SubUrbanoo,5.1,1.9,1.1,0.2,2.1,1.2,0.1,3.2,2.1,6.9,24,61,68.7,2,19
user_500,16,Hombre,Urbano,3.9,2.2,1.2,0.6,1.1,0.8,0.1,2.9,2.1,7.1,24,70,98.0,6,8
user_501,62,Hombre,SubUrbanoo,2.9,1.1,1.3,0.6,3.7,0.7,0.1,2.6,2.4,6.4,24,61,146.9,9,20
user_502,41,Hombre,SubUrbanoo,4.4,2.1,0.9,1.6,1.6,0.6,0.1,0.8,2.1,7.2,24,29,154.0,4,7
user_503,37,Otro,Urbano,2.7,2.1,1.8,1.7,0.7,2.5,0.1,1.9,2.6,5.5,24,69,87.7,11,14
user_504,33,Mujer,Urbano,2,3.6,0.6,0.4,1.3,3.9,0.1,2.7,2.3,6.5,24,23,180.3,17,19
user_505,48,Mujer,SubUrbanoo,2.4,1.5,1.4,2.5,1.5,0.3,0.1,3.9,1.4,5.2,24,22,202.5,5,12
user_506,49,Otro,Urbano,2.5,1.7,1.7,0,0.9,1.1,0.1,2.8,2.8,5.9,24,75,106.9,17,3
user_507,21,Mujer,SubUrbanoo,1.9,0,2,2.7,1.2,1.9,0.1,2.8,2.5,7.4,24,75,194.4,5,17
user_508,36,Hombre,Urbano,3,2.9,0.1,2.4,4,0.2,0.1,2,0.1,6.2,24,68,236.0,8,18
user_509,47,Mujer,Urbano,4.7,1,0.8,1.8,0,0,0.1,1.5,3.7,7.9,24,47,157.4,15,7
user_510,61,Hombre,Urbano,3.2,1.4,0,3.1,2.6,0.1,0.1,2.1,1,8.1,24,41,105.9,10,13
user_511,47,Mujer,SubUrbanoo,2.6,2.7,0.2,2.4,0.5,0.6,0.1,1.2,3.1,7,24,31,149.7,1,0
user_512,60,Mujer,Rural,3.5,2.1,0.2,2.6,1,1,0.1,1.2,1.5,6.1,24,68,108.3,16,1
user_513,48,Hombre,Rural,3.1,1.6,1.3,2.5,3.7,2.1,0.1,2.4,1.1,5.4,24,32,185.8,12,19
user_514,30,Otro,Urbano,0.1,0,1.2,2.3,2.1,0.4,0.1,1.4,3.7,7.7,24,60,147.5,6,2
user_515,51,Mujer,Urbano,3.6,2.7,1.3,0,2.8,2.2,0.1,2.2,2.6,6.6,24,66,160.0,12,2
user_516,36,Hombre,Urbano,4.6,1.4,1.1,2.7,2.7,1.5,0.1,0.5,5,4.5,24,60,84.2,3,7
user_517,35,Hombre,Urbano,4.8,0.5,0.9,0.8,3.4,1.9,0.1,0.5,2.2,7.8,24,36,188.0,10,11
user_518,44,Mujer,SubUrbanoo,4.2,3,1.5,0.4,2.6,0.7,0.1,1.9,0.8,6.4,24,66,164.9,8,4
user_519,49,Hombre,Urbano,1.7,1.8,1,1.8,1.7,1.2,0.1,3.1,4.3,4.3,24,53,126.5,15,4
user_520,24,Mujer,Rural,1.8,2.6,1.3,0,0,0.9,0.1,1.4,0.8,6.3,24,23,213.6,16,2
user_521,61,Mujer,Urbano,4.7,3.6,0,1.3,1.6,1.1,0.1,1.9,3.1,4.9,24,58,112.7,4,3
user_522,25,Hombre,Urbano,0.2,2.4,0.4,1.1,4,2,0.1,3.2,2.2,7.2,24,27,128.3,4,4
user_523,35,Mujer,Urbano,2.8,2.2,1.5,1.3,1,1.9,0.1,1.5,2.6,7,24,52,168.8,5,2
user_524,37,Hombre,Urbano,3.7,2.2,0.7,3.4,1.5,0,0.1,1.1,4.1,7.3,24,20,193.8,1,9
user_525,47,Otro,Rural,0.4,0.4,0.3,0.9,3.2,2.2,0.1,2.9,1.5,4.7,24,24,169.5,13,18
user_526,53,Mujer,Urbano,3.4,3.1,1.3,1.6,2.7,0.9,0.1,0.4,1.7,8.2,24,51,121.8,10,7
user_527,42,Hombre,Rural,4.4,3.2,1,0.2,0.4,1.6,0.1,1.6,3.5,7.1,24,59,138.1,18,5
user_528,29,Hombre,Urbano,0.8,2.5,0.8,2.4,1.9,0.8,0.1,2.1,4.8,4.9,24,20,117.7,10,6
user_529,32,Mujer,Urbano,1.5,1.9,1.7,2.7,2,2.5,0.1,3,0.6,6.4,24,41,137.2,5,12
user_530,60,Mujer,Rural,3.9,3.4,0.9,0,3.7,1.5,0.1,3.2,2,5.1,24,48,170.8,12,12
user_531,37,Mujer,Urbano,2.9,1.4,1.4,1.4,3.8,2.5,0.1,1.6,1.2,7.7,24,36,115.5,18,20
user_532,34,Hombre,Rural,3.1,3.2,0,1.6,0.9,1.1,0.1,3.1,3.6,5.2,24,49,197.7,2,4
user_533,25,Hombre,Urbano,1.1,2.1,1.5,2.4,1.6,1,0.1,2.6,2.6,7.9,24,54,148.8,15,5
user_534,61,Mujer,SubUrbanoo,3.5,1.6,0.3,2.3,0.2,0,0.1,1.2,2,6.1,24,20,169.4,2,19
user_535,48,Mujer,Urbano,5.4,2.1,0.1,1,1.7,0,0.1,2.8,3.4,4.9,24,23,144.0,18,9
user_536,24,Hombre,Urbano,1.1,2.4,0.1,1.6,2.7,0.4,0.1,1.8,2.3,5.2,24,28,127.0,14,15
user_537,53,Hombre,Rural,2.7,0.9,1.5,2.4,1.3,2.2,0.1,2.1,2.7,6.7,24,64,220.8,12,17
user_538,31,Mujer,Urbano,3.3,2.3,1.3,0.6,2.7,2.6,0.1,2.2,1.8,4.5,24,51,134.4,16,2
user_539,24,Mujer,SubUrbanoo,3.1,0,0.6,2.2,1.3,0,0.1,4.5,4.3,7.3,24,24,127.3,20,0
user_540,21,Mujer,Urbano,4,1.4,1.4,1.8,1.3,2.5,0.1,0.9,0.9,5.9,24,33,198.0,7,20
user_541,19,Mujer,Urbano,2.7,2.5,0.7,1.2,2.9,0.6,0.1,3.4,2.4,6,24,70,175.2,13,2
user_542,26,Hombre,SubUrbanoo,3.1,2.5,0.8,0,1.1,2.3,0.1,3,4.2,6.3,24,42,121.8,2,0
user_543,43,Mujer,SubUrbanoo,0,0.6,0.9,1.4,0.5,0.7,0.1,1.4,1.4,8,24,65,161.0,8,7
user_544,64,Mujer,SubUrbanoo,3.1,3,0.5,1.2,2,3.8,0.1,4,1.5,4,24,41,80.7,11,18
user_545,31,Hombre,SubUrbanoo,4.9,0.9,0.6,2.1,2.6,0.5,0.1,1.6,3.2,7.5,24,46,54.0,14,3
user_546,59,Mujer,Urbano,1.6,2.6,1.3,2,1.1,0.9,0.1,2.8,3.3,6.5,24,44,120.5,16,15
user_547,28,Mujer,Urbano,1.5,0.9,1.4,2.6,4,0.2,0.1,2.1,4,5.7,24,55,152.4,8,4
user_548,17,Mujer,Urbano,1.7,1.2,0.8,2.6,1.8,1.3,0.1,1.6,0.7,7.6,24,23,270.0,7,4
user_549,47,Mujer,SubUrbanoo,1.4,1,0.2,4.7,1.1,2,0.1,2.7,4.2,6.7,24,51,212.5,5,1
user_550,64,Mujer,Urbano,5.3,2.5,1.2,2.3,1.1,0.8,0.1,4.4,0.4,5.7,24,61,82.7,17,14
user_551,33,Mujer,SubUrbanoo,0,2,0.4,3.1,3.3,0.3,0.1,1.8,1.1,5.2,24,69,226.7,10,9
user_552,48,Mujer,Rural,2.4,0.5,1.6,2,1.2,0,0.1,2.1,4.7,8.1,24,76,124.7,13,9
user_553,28,Hombre,Urbano,3.3,0.2,0.1,2.1,4.1,1.5,0.1,1.3,2.6,7.2,24,72,201.0,12,15
user_554,51,Mujer,SubUrbanoo,5.8,1.1,0.9,0.9,0.5,0.6,0.1,1.7,2.1,6,24,65,122.0,12,8
user_555,57,Mujer,SubUrbanoo,0,1.6,0.9,0.2,1.4,2,0.1,1.6,2.5,8.9,24,72,237.4,15,7
user_556,54,Mujer,Urbano,0,1.6,2.2,1.7,1.4,1.7,0.1,0.8,3,5.7,24,44,121.5,11,18
user_557,51,Mujer,SubUrbanoo,6.1,0.4,1.7,0,2.3,2.1,0.1,1.1,3.2,6,24,80,194.4,20,0
user_558,43,Mujer,Urbano,2.1,3.6,0.6,2.2,1.9,1.4,0.1,3.4,0,6.4,24,29,183.9,11,17
user_559,17,Mujer,Rural,3.3,4.3,0.6,1.4,0,3.1,0.1,0.2,1.8,8.6,24,56,99.6,4,14
user_560,47,Hombre,Rural,3.4,3.1,1.2,0.9,0.5,2.6,0.1,0,0.5,7,24,44,58.3,16,5
user_561,35,Hombre,Urbano,2.1,1.6,1.8,1.3,0.9,2,0.1,0,3.5,5.9,24,59,103.1,20,16
user_562,41,Mujer,Urbano,3.2,1.6,1.1,0.5,2.7,0,0.1,1,3,6.3,24,73,129.8,0,17
user_563,55,Mujer,SubUrbanoo,3.5,1.5,1.3,1.4,0.3,1.3,0.1,2.8,2.4,5.6,24,72,140.0,12,20
user_564,23,Hombre,Urbano,6,4,0.7,0,0.9,1.4,0.1,1.6,2.2,7.2,24,48,125.8,9,18
user_565,24,Hombre,SubUrbanoo,1,3.2,0.2,2.3,3.4,1.8,0.1,0,2.8,6.8,24,33,152.0,15,16
user_566,21,Hombre,Urbano,2.5,2.2,1.2,1.8,2.2,2,0.1,3,1.8,5.3,24,52,137.8,0,14
user_567,56,Hombre,Urbano,0.1,1.9,0.5,2,2.2,2.6,0.1,1.6,2.6,7.5,24,24,127.0,7,16
user_568,29,Hombre,Rural,4.8,2.1,1.8,2.5,1.9,0,0.1,2.1,1.7,6.8,24,70,152.8,8,2
user_569,50,Hombre,Rural,4,3.3,0.6,4.1,1.1,0.8,0.1,2.1,1.7,6.1,24,73,97.6,19,9
user_570,19,Hombre,SubUrbanoo,2.4,2,1.3,1.9,2.2,0.3,0.1,0.7,3.4,6.6,24,76,137.7,6,5
user_571,58,Mujer,Urbano,2.7,0.8,0.8,1.7,1,0.5,0.1,1.5,3.7,5.4,24,63,129.6,10,1
user_572,52,Mujer,SubUrbanoo,1.8,1.8,0.9,1,0.8,1.3,0.1,2,3.4,6.1,24,22,140.9,10,7
user_573,54,Hombre,Rural,4.9,0,0.2,1.4,1.7,1.9,0.1,2.3,2.1,5.5,24,20,50.7,13,13
user_574,21,Hombre,Urbano,2.6,2.3,1.4,1.9,1.4,1.8,0.1,1.2,1.8,5.9,24,43,116.1,13,11
user_575,39,Hombre,Urbano,3.1,1.2,0.8,1.6,2.3,0.6,0.1,2.8,2.4,6.4,24,64,170.6,19,6
user_576,14,Mujer,Urbano,6.3,1.8,1.3,2.4,2.2,1.9,0.1,1,1.2,5.9,24,33,150.7,8,17
user_577,17,Mujer,Urbano,1.7,2.7,1.1,0,1.3,1.9,0.1,3.9,2.5,3,24,76,161.2,7,4
user_578,41,Mujer,Rural,2.1,2.3,0.8,3.5,5.7,0,0.1,0.1,3.4,6.1,24,61,181.0,14,5
user_579,49,Hombre,Urbano,0.7,0.4,1.4,2,0.9,2.2,0.1,1.2,2,6.7,24,39,155.2,19,12
user_580,50,Hombre,Urbano,1.4,3.3,0.6,1.1,1.4,1.8,0.1,0.2,4.6,7.7,24,77,208.8,5,1
user_581,20,Hombre,Urbano,5.4,1.5,1.1,1.6,2.2,1.6,0.1,2,1.4,7.2,24,33,191.2,15,7
user_582,60,Mujer,Rural,4.2,0.1,1.1,1.6,0.5,1,0.1,1.7,1.8,6.3,24,64,41.3,13,10
user_583,57,Mujer,Urbano,3,2.8,0.6,1.3,2,1.7,0.1,2.5,3.6,6.5,24,72,118.7,14,20
user_584,13,Otro,Rural,1.7,1.3,2,3,2.8,0,0.1,3.7,2.8,5.4,24,54,186.5,20,15
user_585,34,Hombre,Urbano,4.3,2.5,1.6,1.5,2.6,0.8,0.1,2.3,1.3,7.1,24,80,181.0,11,0
user_586,64,Mujer,Rural,1.6,4.2,1.5,0.9,2.8,2.4,0.1,3.4,0.1,7.1,24,75,101.5,17,15
user_587,29,Mujer,Urbano,1,0.5,1.7,2.5,4.6,1.7,0.1,1.6,1,8.8,24,38,147.6,10,11
user_588,19,Hombre,Urbano,2.5,1.2,1,2.7,2.3,2,0.1,0.8,0.2,5.8,24,39,120.2,6,16
user_589,37,Hombre,Urbano,0,1.8,0.8,3.1,3,1,0.1,2.3,3.6,7.1,24,61,192.4,5,8
user_590,57,Mujer,Urbano,0.9,3.3,0.5,2.1,0,1.8,0.1,1.2,1.1,4.8,24,63,146.1,2,5
user_591,48,Hombre,Rural,0.6,2.2,0.5,1.2,2.1,0.3,0.1,1.5,3.2,7.2,24,53,169.1,14,12
user_592,18,Hombre,Urbano,1.2,0.4,0.7,2.5,1,0.9,0.1,1.9,4,6.4,24,20,179.0,1,16
user_593,43,Mujer,SubUrbanoo,3.1,1.7,1.1,2.2,1.8,2.7,0.1,0,1.6,5,24,23,140.2,3,9
user_594,31,Mujer,Urbano,3.2,1.2,1.5,2,2.8,2.3,0.1,1.9,3,6.1,24,59,182.7,1,10
user_595,56,Mujer,Rural,2.6,2.7,1.4,0,3.2,0.2,0.1,1.7,2.7,7.6,24,36,228.1,5,13
user_596,51,Hombre,SubUrbanoo,0,2.4,0.4,1.1,1.9,0.8,0.1,3.4,2.7,6.6,24,45,46.0,11,16
user_597,39,Hombre,Rural,4.3,1,1.3,1.5,2.7,0.3,0.1,3,2.5,7.4,24,33,210.3,6,15
user_598,22,Mujer,Urbano,2.3,1.2,1.6,2,1.7,1.4,0.1,2,3.6,5.7,24,65,221.6,8,4
user_599,31,Hombre,Urbano,2,1.8,1.6,2.4,2.2,3.2,0.1,1.5,2.5,6,24,51,134.4,4,10
user_600,51,Mujer,SubUrbanoo,4.5,2,1.4,0.7,2.4,0,0.1,3.4,1.9,7.7,24,55,72.1,3,9
user_601,15,Otro,SubUrbanoo,4.9,2,0.4,1,1.6,2.1,0.1,1.8,1.8,5,24,39,152.1,9,20
user_602,57,Mujer,SubUrbanoo,2.3,3.2,2.1,2.9,2.5,1.2,0.1,0.7,2.5,6.6,24,35,129.9,19,20
user_603,25,Mujer,Urbano,4.3,1.6,0.6,1,1,0.8,0.1,3.4,2.8,6.8,24,70,80.4,3,5
user_604,62,Otro,SubUrbanoo,1,1.5,1.5,2.5,2.2,0.3,0.1,0.1,2.4,7.1,24,38,117.2,4,9
user_605,40,Hombre,Rural,3.4,0.7,1.5,1.6,1.2,3,0.1,1.9,0.8,6.1,24,64,148.0,16,10
user_606,32,Mujer,Urbano,4.8,1.8,0.4,1.3,0.8,0,0.1,2.7,2.1,7,24,58,163.5,17,0
user_607,40,Otro,Urbano,3.8,2.3,1.1,1,1.2,0.7,0.1,2.2,1.8,6.3,24,43,98.8,2,4
user_608,20,Hombre,SubUrbanoo,6.6,0.3,1.5,0,1.8,1.6,0.1,0.5,2.5,5.9,24,33,31.0,12,1
user_609,51,Mujer,SubUrbanoo,2.5,3.2,1,0.4,2.5,2.4,0.1,1.2,3.1,6.6,24,61,104.1,18,13
user_610,25,Otro,Rural,0.6,2.6,0.8,2.5,1.9,1.1,0.1,1.5,2.5,8.2,24,30,134.0,15,5
user_611,40,Mujer,SubUrbanoo,1.8,1.4,1.8,0,2.2,1.2,0.1,2.5,4.1,5.4,24,30,168.6,15,1
user_612,61,Hombre,Urbano,1.4,1.3,1.7,2.5,4.2,0.7,0.1,1.1,0.4,7.1,24,66,127.8,16,18
user_613,37,Mujer,Urbano,4,3.3,1.1,0.6,1.5,1.4,0.1,2.9,2.2,5.7,24,59,155.2,20,8
user_614,45,Hombre,Rural,3.9,2.8,0.7,2.1,1.7,1.1,0.1,2.5,3.3,4.8,24,43,135.3,11,17
user_615,50,Hombre,SubUrbanoo,3.8,1.3,0.4,2.1,3.4,0.8,0.1,1.7,2.4,7.1,24,41,51.4,1,13
user_616,18,Mujer,SubUrbanoo,0.6,0.1,1.2,1.3,0.9,0.7,0.1,1.8,1.8,6.1,24,68,154.1,9,12
user_617,56,Mujer,Urbano,2,1.3,1.7,1.5,3.6,1.6,0.1,1.6,1.8,8.4,24,74,110.8,5,11
user_618,57,Hombre,Urbano,2.8,2.5,0.9,1.1,1.7,0,0.1,3.2,2.9,7.9,24,74,83.8,11,11
user_619,44,Otro,Urbano,0.3,1.3,0.6,1.8,1,1,0.1,2.3,0.5,8,24,40,183.9,11,12
user_620,57,Mujer,Urbano,1.7,2.3,1.4,1.8,3.1,0.4,0.1,1.7,2.7,7.8,24,25,163.5,16,6
